Id,¶È,PageRank,Betweenness Centrality,Eigenvector Centrality
5157,167,2.33E-04,4815410.7372 ,0.1001 
63,166,2.46E-04,4445106.5249 ,0.1306 
383,166,1.78E-04,2531274.8733 ,0.1142 
614,166,2.52E-04,4053742.3522 ,0.1508 
1182,166,1.30E-04,443201.4187 ,0.1319 
1933,166,1.64E-04,2039147.1389 ,0.1157 
2494,166,1.62E-04,1313699.1215 ,0.1336 
2874,166,2.45E-04,4203457.2629 ,0.1374 
920,165,1.81E-04,1685500.2556 ,0.0981 
191,164,1.58E-04,1107038.6018 ,0.1254 
282,164,1.32E-04,604194.4870 ,0.1413 
497,164,1.67E-04,2094683.8756 ,0.1666 
548,164,1.32E-04,548995.7747 ,0.1446 
784,164,1.31E-04,510459.9728 ,0.1136 
1062,164,1.30E-04,468059.7160 ,0.1213 
1157,164,1.55E-04,1086874.9815 ,0.1470 
3094,164,1.28E-04,752362.8737 ,0.1538 
248,163,1.73E-04,2399252.5543 ,0.1224 
304,163,1.52E-04,988791.7099 ,0.1184 
1108,163,1.81E-04,1633653.9363 ,0.1552 
1642,163,1.40E-04,793755.0316 ,0.1203 
2884,163,1.85E-04,2053487.0091 ,0.1302 
423,162,1.31E-04,565855.1958 ,0.1186 
694,162,1.90E-04,1873697.2820 ,0.1151 
3037,162,1.71E-04,2091964.9633 ,0.0695 
1201,161,1.25E-04,392081.1603 ,0.1260 
128,160,1.44E-04,1200139.8663 ,0.1290 
151,160,1.40E-04,949117.9109 ,0.1330 
247,160,1.54E-04,1210211.6967 ,0.1106 
483,160,2.25E-04,3582453.5678 ,0.1358 
848,160,1.23E-04,461594.9833 ,0.1181 
914,160,1.67E-04,1504650.2583 ,0.0952 
1844,160,1.83E-04,2378082.2448 ,0.1121 
2745,160,1.44E-04,1065970.9313 ,0.1204 
289,159,1.44E-04,823155.4651 ,0.1154 
664,159,1.65E-04,2107219.7176 ,0.1243 
769,159,2.17E-04,3515562.9573 ,0.1513 
790,159,1.18E-04,454469.1576 ,0.1377 
32,158,1.30E-04,951241.3611 ,0.1120 
156,158,1.21E-04,501712.7916 ,0.1390 
443,158,1.62E-04,1403314.4590 ,0.1101 
494,158,1.54E-04,1321078.6837 ,0.1230 
651,158,1.24E-04,394309.4581 ,0.1419 
1115,158,2.04E-04,2255313.5449 ,0.1503 
1405,158,1.67E-04,2419816.2850 ,0.1165 
1825,158,2.08E-04,2847572.5463 ,0.1485 
3802,158,2.52E-04,4183886.6932 ,0.1270 
433,157,1.97E-04,2091592.4713 ,0.1239 
851,157,1.57E-04,1334612.1764 ,0.0971 
1057,157,1.18E-04,422573.8553 ,0.1231 
1140,157,1.86E-04,1897263.7447 ,0.1487 
1219,157,1.57E-04,1582114.0646 ,0.1235 
315,156,1.74E-04,1970160.4634 ,0.1492 
351,156,1.26E-04,1289594.7633 ,0.1402 
911,156,1.31E-04,571851.0684 ,0.1312 
2532,156,2.36E-04,2722335.9489 ,0.1559 
2956,156,1.66E-04,2265922.9544 ,0.1457 
56,155,1.51E-04,1032873.7305 ,0.1455 
219,155,1.28E-04,715621.0922 ,0.1210 
234,155,1.80E-04,2276153.9462 ,0.1557 
674,155,1.43E-04,795455.0322 ,0.1497 
702,155,1.41E-04,732972.7477 ,0.1452 
954,155,2.67E-04,4459229.7425 ,0.1479 
1185,155,1.57E-04,1700805.4274 ,0.1460 
1205,155,1.55E-04,1114032.5843 ,0.1229 
1416,155,1.25E-04,662433.6937 ,0.1092 
1939,155,1.69E-04,2762438.5409 ,0.0849 
1949,155,3.97E-04,7902609.5409 ,0.1678 
2119,155,2.43E-04,4578007.6327 ,0.1504 
2130,155,5.16E-04,13091756.5171 ,0.1551 
2789,155,1.55E-04,1730669.9292 ,0.1203 
167,154,1.38E-04,877418.9046 ,0.1555 
578,154,3.07E-04,7925598.0953 ,0.1399 
677,154,1.48E-04,1099499.8542 ,0.1339 
1542,154,1.91E-04,1711846.2052 ,0.1230 
2139,154,2.41E-04,5672476.2976 ,0.1082 
9155,154,2.40E-04,7354951.7679 ,0.0816 
168,153,1.36E-04,656409.2861 ,0.1144 
178,153,1.60E-04,1522882.9275 ,0.1426 
212,153,1.14E-04,393979.7351 ,0.1042 
680,153,1.60E-04,1408604.6883 ,0.1398 
1781,153,1.61E-04,1501503.9132 ,0.1126 
1819,153,1.61E-04,1446696.1180 ,0.1240 
2170,153,1.81E-04,2431209.4334 ,0.1006 
3598,153,2.63E-04,5974025.5087 ,0.1319 
5219,153,1.77E-04,3848738.2655 ,0.1056 
104,152,1.22E-04,737326.0193 ,0.1444 
138,152,1.42E-04,1543478.3775 ,0.0749 
502,152,1.99E-04,2082562.4041 ,0.1211 
1778,152,2.05E-04,2686759.4013 ,0.1285 
1827,152,1.24E-04,354121.4736 ,0.1094 
6937,152,3.50E-04,7302156.0009 ,0.0628 
192,151,1.18E-04,525772.2911 ,0.1377 
250,151,1.60E-04,1662217.6975 ,0.1356 
405,151,1.55E-04,1248074.5541 ,0.1258 
557,151,1.29E-04,612110.0098 ,0.1259 
696,151,1.61E-04,1246823.0601 ,0.1153 
1103,151,1.60E-04,1762860.5068 ,0.1308 
1208,151,1.32E-04,659460.9266 ,0.1559 
2042,151,1.82E-04,2813109.2519 ,0.0763 
2100,151,2.30E-04,4537491.6187 ,0.1274 
4999,151,1.79E-04,2430811.4574 ,0.1266 
518,150,1.11E-04,284456.5264 ,0.1302 
698,150,1.41E-04,972752.5310 ,0.1283 
720,150,1.41E-04,1341659.5098 ,0.1262 
1138,150,1.70E-04,1559744.5321 ,0.1219 
2603,150,1.36E-04,877705.8925 ,0.1256 
2896,150,1.97E-04,3340847.6087 ,0.1202 
4915,150,1.67E-04,2880036.1951 ,0.1109 
333,149,2.36E-04,4691318.9415 ,0.0603 
1947,149,2.12E-04,4087231.4402 ,0.0826 
2392,149,1.51E-04,1884110.4035 ,0.1280 
2741,149,1.49E-04,2044420.6023 ,0.0916 
3225,149,2.04E-04,3138005.2124 ,0.0989 
3228,149,2.79E-04,5119892.1542 ,0.1290 
611,148,2.40E-04,4643530.2057 ,0.1145 
795,148,1.11E-04,257228.2949 ,0.1188 
1089,148,1.36E-04,847894.3542 ,0.1107 
737,147,1.65E-04,1418560.7563 ,0.0970 
1090,147,1.71E-04,2329228.6785 ,0.1223 
2495,147,1.56E-04,1328817.5948 ,0.1148 
3464,147,1.78E-04,4136434.2251 ,0.1151 
4026,147,1.45E-04,1871361.6780 ,0.0951 
847,146,1.31E-04,1006062.0172 ,0.1395 
1087,146,1.39E-04,1683261.1567 ,0.1247 
1155,146,1.81E-04,1797793.9284 ,0.0995 
3020,146,1.41E-04,1710016.5940 ,0.1001 
3181,146,1.51E-04,1802710.6783 ,0.1130 
3553,146,1.53E-04,1494308.6939 ,0.1305 
3718,146,1.43E-04,1752246.0898 ,0.1165 
598,145,2.75E-04,5028630.0120 ,0.1142 
1101,145,1.54E-04,1901926.6853 ,0.1408 
1296,145,1.29E-04,1128642.6894 ,0.1282 
1747,145,1.40E-04,2062592.5030 ,0.1140 
1789,145,1.94E-04,2430888.1287 ,0.1236 
2647,145,1.50E-04,2082433.8001 ,0.1215 
3030,145,1.40E-04,1285745.4252 ,0.0679 
85,144,1.09E-04,320792.1678 ,0.1289 
348,144,1.33E-04,1118978.5568 ,0.1480 
1382,144,1.90E-04,2053450.2778 ,0.0952 
1521,144,1.40E-04,956842.1086 ,0.1169 
1764,144,1.63E-04,1750136.2507 ,0.0884 
2869,144,1.86E-04,3662225.1472 ,0.0877 
4111,144,1.46E-04,1728635.6441 ,0.1351 
10,143,1.83E-04,2025082.4659 ,0.1155 
129,143,1.67E-04,1901479.0797 ,0.1233 
285,143,1.07E-04,300478.2236 ,0.1364 
498,143,1.91E-04,2287250.1919 ,0.1360 
952,143,1.57E-04,2633172.9365 ,0.1158 
1026,143,1.55E-04,1653692.6352 ,0.1437 
1063,143,1.22E-04,657511.5733 ,0.1061 
2126,143,1.55E-04,1621823.8271 ,0.1204 
2185,143,1.57E-04,1356685.5301 ,0.0968 
2720,143,1.28E-04,753621.9120 ,0.1237 
2837,143,1.47E-04,1575032.6799 ,0.1343 
4272,143,1.59E-04,1812328.4000 ,0.1339 
135,142,1.44E-04,1273386.1278 ,0.1125 
172,142,1.55E-04,1511963.6849 ,0.1258 
214,142,1.11E-04,588372.4761 ,0.1339 
411,142,1.73E-04,3052177.9251 ,0.0781 
451,142,3.19E-04,6489141.8440 ,0.0407 
546,142,2.19E-04,3430105.3455 ,0.0861 
641,142,1.11E-04,413837.0737 ,0.1248 
666,142,1.65E-04,1661315.5154 ,0.1311 
741,142,1.70E-04,1649333.4448 ,0.0959 
2673,142,1.46E-04,1286939.8339 ,0.1253 
2684,142,1.35E-04,1069187.4710 ,0.1226 
3486,142,2.06E-04,2956185.4468 ,0.0713 
3822,142,1.80E-04,2944976.7019 ,0.0999 
1,141,1.18E-04,686495.7478 ,0.1467 
175,141,1.42E-04,878733.0710 ,0.1182 
595,141,1.58E-04,2910596.8233 ,0.0864 
1186,141,1.75E-04,2255200.6635 ,0.1143 
3330,141,1.46E-04,1353498.8181 ,0.0686 
618,140,2.51E-04,4047554.4541 ,0.1527 
1473,140,1.36E-04,817971.6996 ,0.1066 
1831,140,1.97E-04,2759898.8535 ,0.1046 
2075,140,2.85E-04,6104519.9918 ,0.1223 
2098,140,1.51E-04,992512.1410 ,0.0512 
2169,140,1.95E-04,3026212.8667 ,0.1114 
391,139,1.39E-04,1230219.6951 ,0.0888 
733,139,1.74E-04,2192396.2029 ,0.1129 
1605,139,1.78E-04,3173730.9897 ,0.0860 
2105,139,1.94E-04,2402149.6508 ,0.1128 
2671,139,1.31E-04,1053627.1174 ,0.1193 
293,138,1.42E-04,1525232.9075 ,0.1385 
318,138,1.14E-04,571306.4176 ,0.1220 
373,138,1.48E-04,1362519.1717 ,0.0854 
440,138,1.29E-04,846405.1413 ,0.1212 
3009,138,1.24E-04,1312572.6804 ,0.1089 
83,137,1.13E-04,532911.7293 ,0.1119 
111,137,1.71E-04,2367648.6366 ,0.0928 
188,137,1.07E-04,324733.3631 ,0.1153 
2200,137,1.32E-04,800588.6467 ,0.1228 
4823,137,1.27E-04,1272249.9098 ,0.1005 
428,136,1.17E-04,484152.9299 ,0.1323 
576,136,2.66E-04,5080490.4695 ,0.0947 
782,136,1.05E-04,215995.9074 ,0.1163 
1826,136,1.74E-04,3184173.1961 ,0.1085 
1890,136,1.04E-04,441324.6569 ,0.1389 
2719,136,1.12E-04,360149.8232 ,0.1013 
222,135,1.12E-04,576381.4413 ,0.1252 
785,135,1.32E-04,3192164.3799 ,0.1434 
1069,135,1.55E-04,1617293.7538 ,0.1019 
1241,135,1.17E-04,783794.8274 ,0.0817 
1383,135,1.35E-04,942530.6400 ,0.0905 
1476,135,1.53E-04,1484383.6699 ,0.1365 
1993,135,2.40E-04,4467897.4984 ,0.1135 
2063,135,1.65E-04,2656739.9667 ,0.1042 
2519,135,1.78E-04,1875688.2591 ,0.1066 
3642,135,2.17E-04,4708062.2434 ,0.0968 
3979,135,1.51E-04,2204579.7084 ,0.0767 
503,134,1.56E-04,1555492.0495 ,0.1075 
843,134,1.17E-04,566268.2871 ,0.1125 
1120,134,1.78E-04,2301407.6370 ,0.1190 
1272,134,1.52E-04,2001728.3960 ,0.1069 
3959,134,1.33E-04,869850.5561 ,0.0729 
105,133,1.35E-04,1218017.2862 ,0.1222 
194,133,1.05E-04,394250.5392 ,0.1235 
207,133,1.26E-04,942592.6421 ,0.1116 
656,133,1.76E-04,1760301.9138 ,0.1039 
756,133,1.21E-04,738432.8265 ,0.1216 
1813,133,1.31E-04,772068.2128 ,0.1181 
2421,133,1.20E-04,718143.7145 ,0.1198 
2471,133,1.13E-04,406473.5039 ,0.0934 
58,132,1.79E-04,3264322.0692 ,0.0912 
122,132,1.57E-04,1155776.4097 ,0.1212 
634,132,1.18E-04,634144.6866 ,0.1048 
939,132,1.02E-04,507203.6411 ,0.1358 
1368,132,1.29E-04,1521328.2708 ,0.0921 
1396,132,1.37E-04,1011017.4055 ,0.1144 
2106,132,1.71E-04,2199201.8046 ,0.1009 
2173,132,1.88E-04,2081132.8726 ,0.1161 
2477,132,1.73E-04,2161513.3513 ,0.1077 
3600,132,1.57E-04,2333674.5259 ,0.0963 
4886,132,1.28E-04,1784749.7977 ,0.1088 
439,131,1.43E-04,1145000.4179 ,0.1088 
484,131,1.63E-04,2369086.0951 ,0.1223 
601,131,2.13E-04,2594968.8265 ,0.1301 
922,131,1.17E-04,745112.8136 ,0.0941 
1249,131,1.31E-04,1557553.1035 ,0.0984 
3404,131,1.27E-04,1636612.6225 ,0.1013 
4501,131,1.36E-04,2358768.0585 ,0.0632 
721,130,1.18E-04,448558.3825 ,0.0883 
1122,130,1.41E-04,1456776.0344 ,0.1083 
1992,130,2.51E-04,4352794.3615 ,0.1200 
3590,130,1.18E-04,472445.5428 ,0.0956 
435,129,1.23E-04,924426.8015 ,0.0816 
520,129,1.49E-04,1150509.7674 ,0.0634 
1283,129,1.37E-04,948807.9780 ,0.0809 
2145,129,1.28E-04,746307.9109 ,0.0931 
2623,129,1.22E-04,955441.4365 ,0.0969 
2674,129,1.80E-04,3536164.6663 ,0.0754 
2688,129,1.42E-04,1399472.2408 ,0.1153 
4393,129,1.95E-04,2836265.5608 ,0.1238 
415,128,1.02E-04,339727.1524 ,0.1038 
517,128,1.27E-04,892733.8367 ,0.0985 
1017,128,1.20E-04,858407.2290 ,0.1102 
1444,128,1.60E-04,2405071.5350 ,0.1048 
1467,128,1.27E-04,1120018.4295 ,0.1192 
1486,128,1.02E-04,414257.9453 ,0.1166 
2468,128,1.45E-04,1505769.7634 ,0.1076 
3045,128,1.13E-04,547746.2235 ,0.0565 
3978,128,2.09E-04,3727708.5836 ,0.0873 
4287,128,3.58E-04,7945322.3265 ,0.0562 
409,127,1.92E-04,2616911.4287 ,0.1229 
686,127,1.10E-04,621591.6397 ,0.1030 
839,127,1.20E-04,1130273.2246 ,0.0902 
1050,127,1.43E-04,1344332.1031 ,0.1193 
1066,127,1.78E-04,2196747.6830 ,0.1143 
1130,127,1.30E-04,1325880.5567 ,0.1080 
1582,127,1.26E-04,895858.0726 ,0.0912 
2705,127,1.14E-04,638535.4938 ,0.0961 
236,126,1.50E-04,1279879.3222 ,0.0764 
329,126,1.75E-04,2174757.0984 ,0.1408 
528,126,1.64E-04,2478177.7133 ,0.1234 
692,126,1.59E-04,2414844.8398 ,0.1006 
813,126,1.03E-04,541762.7164 ,0.1077 
4162,126,1.33E-04,1602188.8233 ,0.1122 
4274,126,1.78E-04,3127546.3048 ,0.0632 
6397,126,2.01E-04,2070094.6042 ,0.1311 
1406,125,1.04E-04,699221.7531 ,0.1102 
1680,125,1.16E-04,1122197.6127 ,0.0983 
3010,125,1.07E-04,463338.6107 ,0.0595 
34,124,9.78E-05,321798.8438 ,0.0884 
300,124,9.82E-05,374115.3036 ,0.1060 
521,124,9.89E-05,216261.6409 ,0.0817 
667,124,1.03E-04,500618.9261 ,0.1114 
687,124,1.37E-04,2070387.0725 ,0.1047 
1170,124,1.89E-04,1812286.4800 ,0.1180 
1814,124,1.42E-04,1723056.5298 ,0.1028 
3537,124,9.94E-05,247945.8862 ,0.0926 
4311,124,1.36E-04,909067.9592 ,0.0656 
5192,124,1.26E-04,1717697.2020 ,0.0763 
180,123,1.31E-04,1873860.5548 ,0.1192 
228,123,1.48E-04,2245610.3063 ,0.0878 
972,123,2.67E-04,5236565.8189 ,0.0974 
1214,123,1.20E-04,1085171.3016 ,0.0946 
2420,123,1.13E-04,1349680.8674 ,0.0939 
2502,123,1.24E-04,913615.9356 ,0.1037 
2960,123,1.64E-04,2788256.7808 ,0.0924 
3106,123,1.30E-04,794779.2420 ,0.0724 
3618,123,2.50E-04,4292681.8150 ,0.0919 
4283,123,1.08E-04,591181.0584 ,0.1179 
6082,123,1.31E-04,926241.2041 ,0.0862 
426,122,9.74E-05,488590.9675 ,0.1286 
550,122,1.13E-04,535815.0712 ,0.0779 
1037,122,1.85E-04,2146338.3659 ,0.0779 
1202,122,1.14E-04,1011908.6913 ,0.1027 
1456,122,1.18E-04,713172.4303 ,0.0902 
2109,122,1.90E-04,2032245.6722 ,0.0955 
2683,122,1.09E-04,406805.1365 ,0.1021 
4498,122,1.25E-04,961656.2853 ,0.0975 
916,121,9.21E-05,218607.2101 ,0.0701 
1133,121,1.53E-04,1839451.7532 ,0.1061 
1410,121,1.19E-04,704020.1279 ,0.1054 
1932,121,1.11E-04,494731.9405 ,0.1026 
2544,121,1.21E-04,685314.2059 ,0.1022 
2778,121,1.33E-04,1473371.0663 ,0.0997 
3949,121,1.30E-04,1244090.7920 ,0.0967 
87,120,1.22E-04,994725.2789 ,0.1112 
964,120,1.83E-04,2664694.7113 ,0.0794 
1038,120,9.86E-05,396227.5267 ,0.1053 
1190,120,1.01E-04,519633.6330 ,0.0895 
1413,120,9.69E-05,275327.9516 ,0.0864 
1515,120,9.27E-05,373790.7632 ,0.0928 
3879,120,1.28E-04,775752.6701 ,0.0778 
4086,120,1.98E-04,4118449.5038 ,0.0597 
281,119,8.88E-05,198477.5267 ,0.1001 
623,119,1.34E-04,1540610.7084 ,0.1067 
1053,119,1.04E-04,491643.0897 ,0.1048 
1149,119,1.69E-04,3402353.4335 ,0.0949 
1180,119,1.20E-04,759143.0757 ,0.1019 
1333,119,1.68E-04,2389760.7109 ,0.1033 
1520,119,1.13E-04,1118931.3354 ,0.0983 
1526,119,1.46E-04,2093204.3736 ,0.0808 
1997,119,1.35E-04,1312306.7513 ,0.1044 
2180,119,1.77E-04,3597623.9600 ,0.0672 
2955,119,1.27E-04,1162639.9499 ,0.0928 
309,118,9.96E-05,461221.8191 ,0.0880 
476,118,1.32E-04,848297.3550 ,0.1005 
624,118,8.48E-05,262475.7796 ,0.1258 
974,118,1.37E-04,1356474.8006 ,0.0915 
1741,118,1.01E-04,762167.8799 ,0.0931 
1976,118,1.10E-04,819526.7004 ,0.1185 
2512,118,9.58E-05,403680.6171 ,0.0993 
2928,118,1.17E-04,1132280.1188 ,0.0840 
2929,118,1.58E-04,2180563.0012 ,0.1004 
3596,118,1.08E-04,631046.4047 ,0.1246 
3639,118,1.30E-04,1725565.9288 ,0.0781 
4607,118,1.26E-04,1496442.6237 ,0.0969 
4946,118,1.21E-04,1792073.4351 ,0.1092 
197,117,1.03E-04,675297.7645 ,0.1091 
388,117,1.98E-04,2652818.5694 ,0.0804 
676,117,9.80E-05,261706.9322 ,0.0924 
1980,117,1.44E-04,974426.5299 ,0.1161 
2133,117,1.59E-04,1629188.2440 ,0.0902 
2210,117,1.38E-04,1346284.2822 ,0.0990 
6396,117,1.19E-04,1361904.5181 ,0.0844 
241,116,1.06E-04,930263.7362 ,0.1088 
753,116,1.16E-04,1059060.4509 ,0.0889 
1002,116,8.58E-05,245098.5357 ,0.0893 
1070,116,1.09E-04,697829.8941 ,0.0880 
1131,116,1.15E-04,821620.5398 ,0.1018 
1612,116,1.88E-04,3085603.5665 ,0.0940 
2134,116,9.84E-05,345364.5364 ,0.1020 
2605,116,1.06E-04,679020.4715 ,0.0852 
2687,116,1.77E-04,2396201.8834 ,0.1029 
2794,116,1.13E-04,895305.3639 ,0.0782 
3066,116,1.04E-04,536985.0892 ,0.0883 
3489,116,1.51E-04,1028554.7125 ,0.0569 
4785,116,9.82E-05,681492.4931 ,0.0995 
637,115,1.06E-04,815143.0051 ,0.0873 
658,115,1.11E-04,858438.7454 ,0.0875 
1162,115,2.07E-04,3661261.3616 ,0.1075 
1968,115,1.70E-04,3120399.6431 ,0.0834 
2123,115,1.63E-04,1876917.7429 ,0.1049 
2219,115,1.14E-04,694452.0257 ,0.0542 
2872,115,3.05E-04,7278616.6786 ,0.0894 
3264,115,1.26E-04,1272283.8089 ,0.0751 
7570,115,1.08E-04,1130588.5549 ,0.0752 
17018,115,1.18E-04,495957.8035 ,0.0414 
326,114,8.65E-05,131255.0084 ,0.0912 
343,114,8.57E-05,292788.3547 ,0.0921 
646,114,9.04E-05,208934.3947 ,0.1105 
953,114,9.57E-05,279984.0160 ,0.0941 
1061,114,1.07E-04,1432002.0542 ,0.0958 
1135,114,1.55E-04,1904403.7572 ,0.1213 
1136,114,1.43E-04,2038727.1965 ,0.1064 
1148,114,1.32E-04,1119813.8960 ,0.1437 
1978,114,1.42E-04,2128651.0542 ,0.0994 
1994,114,1.27E-04,1027521.8636 ,0.1209 
2086,114,1.56E-04,1804075.8060 ,0.1108 
2202,114,1.67E-04,2088247.4286 ,0.1013 
2833,114,1.35E-04,2234296.6189 ,0.0714 
145,113,9.40E-05,416209.1226 ,0.1162 
237,113,2.62E-04,4696650.5593 ,0.0846 
461,113,1.38E-04,1080049.2447 ,0.0883 
704,113,1.14E-04,739645.4552 ,0.1186 
1124,113,1.76E-04,3109723.2488 ,0.0738 
1153,113,1.63E-04,2018313.9833 ,0.0763 
1171,113,1.41E-04,1642445.3161 ,0.1175 
1253,113,1.04E-04,877255.2288 ,0.0965 
1761,113,1.04E-04,453294.8623 ,0.0795 
1815,113,1.07E-04,699986.8668 ,0.0944 
2216,113,2.67E-04,6272450.6839 ,0.0593 
2875,113,2.78E-04,5926100.8811 ,0.1003 
4250,113,1.10E-04,707118.8700 ,0.0692 
1121,112,1.43E-04,1593494.1823 ,0.1051 
1627,112,1.31E-04,1717699.0051 ,0.0998 
1970,112,1.35E-04,1752522.2074 ,0.0825 
2087,112,2.37E-04,4124099.2693 ,0.1162 
3318,112,2.49E-04,2828871.4684 ,0.1262 
245,111,9.52E-05,351961.7986 ,0.0713 
499,111,1.21E-04,1383434.6248 ,0.0931 
612,111,1.93E-04,2990827.3049 ,0.0842 
644,111,1.12E-04,956962.0696 ,0.1068 
688,111,1.31E-04,1634623.6312 ,0.1021 
812,111,1.17E-04,873543.0569 ,0.0725 
837,111,1.46E-04,1581835.4176 ,0.0656 
840,111,2.06E-04,4168309.3113 ,0.0809 
866,111,1.27E-04,1030872.2219 ,0.1038 
989,111,9.50E-05,333410.4908 ,0.0856 
1152,111,1.28E-04,1451796.1661 ,0.1124 
1158,111,1.34E-04,1211425.9195 ,0.0840 
1956,111,1.81E-04,3625873.4721 ,0.1125 
196,110,9.07E-05,551264.2341 ,0.0717 
397,110,8.51E-05,173472.7753 ,0.0834 
645,110,9.61E-05,728322.9043 ,0.1044 
673,110,1.06E-04,567443.0234 ,0.0851 
682,110,1.74E-04,3298164.6373 ,0.0937 
1146,110,1.23E-04,986780.7818 ,0.0987 
1228,110,1.21E-04,1545924.6422 ,0.1041 
1255,110,9.43E-05,567473.0080 ,0.0905 
1392,110,8.64E-05,382606.4760 ,0.0853 
1414,110,1.14E-04,850578.5040 ,0.0822 
2632,110,1.34E-04,1388704.8630 ,0.0826 
2887,110,1.44E-04,1956482.2496 ,0.1134 
4120,110,1.71E-04,2411859.2645 ,0.0960 
429,109,1.00E-04,646337.3076 ,0.1035 
695,109,1.18E-04,874037.3878 ,0.1118 
1245,109,1.38E-04,1543451.6175 ,0.0718 
1495,109,1.02E-04,457283.2036 ,0.0870 
1729,109,9.18E-05,539876.8972 ,0.0959 
1816,109,1.30E-04,1433599.6775 ,0.0759 
1871,109,9.89E-05,745978.6536 ,0.0704 
2167,109,2.23E-04,4442309.0361 ,0.0926 
3044,109,9.91E-05,558540.3179 ,0.0866 
3192,109,1.19E-04,2017268.3737 ,0.0659 
3322,109,1.10E-04,962013.1149 ,0.0909 
3927,109,1.13E-04,653375.9480 ,0.0617 
4059,109,1.32E-04,1323192.7311 ,0.0815 
4090,109,1.28E-04,1327665.5492 ,0.0764 
4604,109,1.09E-04,969668.0923 ,0.0685 
4775,109,1.68E-04,1839080.0417 ,0.0724 
133,108,9.60E-05,607562.7644 ,0.0849 
169,108,9.10E-05,263340.0541 ,0.1030 
419,108,1.02E-04,856611.3545 ,0.0832 
719,108,1.01E-04,773915.6897 ,0.0883 
1429,108,9.61E-05,593582.0351 ,0.1137 
1682,108,1.13E-04,1531191.5441 ,0.0701 
3246,108,1.17E-04,1514353.0348 ,0.0823 
3252,108,2.77E-04,6166026.2216 ,0.0859 
5916,108,8.84E-05,328288.2127 ,0.0784 
12,107,8.85E-05,509491.6356 ,0.0983 
771,107,9.41E-05,639214.3558 ,0.0919 
1083,107,1.07E-04,952483.4621 ,0.0950 
1811,107,9.88E-05,663479.6814 ,0.0901 
2419,107,1.00E-04,632111.8611 ,0.0782 
2648,107,1.20E-04,916044.1286 ,0.0735 
3061,107,1.04E-04,482164.1546 ,0.1105 
3108,107,1.37E-04,1408986.7564 ,0.0561 
3242,107,9.89E-05,435478.7319 ,0.0985 
3875,107,1.40E-04,1569800.5149 ,0.0717 
28,106,1.27E-04,1089361.9333 ,0.0703 
579,106,1.53E-04,2634921.6706 ,0.0733 
604,106,1.45E-04,1663681.0741 ,0.0886 
633,106,8.21E-05,131779.1035 ,0.0871 
1118,106,1.51E-04,2456842.3749 ,0.0862 
1547,106,1.36E-04,2196963.2664 ,0.0731 
1645,106,9.06E-05,413310.0696 ,0.1031 
1875,106,1.41E-04,1962915.6279 ,0.0575 
3233,106,1.30E-04,1746053.3834 ,0.0318 
3245,106,1.70E-04,1902178.6039 ,0.0978 
3326,106,7.86E-05,73473.5747 ,0.0858 
4871,106,1.02E-04,442638.8420 ,0.0390 
524,105,1.04E-04,680320.7686 ,0.1129 
755,105,1.34E-04,884841.7249 ,0.0663 
875,105,1.08E-04,1130206.7187 ,0.0710 
1064,105,9.65E-05,675483.9347 ,0.0888 
1189,105,8.56E-05,437365.3200 ,0.0779 
1426,105,1.17E-04,893843.9798 ,0.0990 
1442,105,1.99E-04,2594253.8435 ,0.1181 
1580,105,1.24E-04,1312496.3098 ,0.0781 
1952,105,1.25E-04,1145846.0920 ,0.0854 
2231,105,1.10E-04,1186302.3355 ,0.1118 
2817,105,1.04E-04,699913.2885 ,0.0804 
2974,105,9.45E-05,988619.5299 ,0.0958 
3000,105,1.06E-04,1017448.3566 ,0.0705 
4720,105,1.06E-04,1119517.2659 ,0.0763 
102,104,8.54E-05,203162.4427 ,0.0827 
268,104,7.41E-05,63056.4107 ,0.0975 
328,104,8.63E-05,515674.2902 ,0.0830 
779,104,1.46E-04,1643682.9746 ,0.0817 
826,104,1.14E-04,1233432.2540 ,0.0730 
1935,104,9.19E-05,197624.2258 ,0.0789 
2041,104,1.30E-04,1783508.7401 ,0.0789 
2116,104,1.36E-04,1444770.8206 ,0.0994 
2439,104,1.11E-04,1736290.7829 ,0.0811 
3193,104,8.66E-05,579438.8722 ,0.0816 
3853,104,1.35E-04,1008611.8015 ,0.0614 
3881,104,9.09E-05,538102.2602 ,0.0913 
4379,104,1.30E-04,1238439.6003 ,0.0798 
10024,104,1.16E-04,1362373.3161 ,0.0791 
203,103,8.07E-05,316187.4451 ,0.0914 
354,103,7.58E-05,161266.2297 ,0.0972 
457,103,9.74E-05,572378.0289 ,0.0904 
468,103,1.14E-04,1001291.3872 ,0.0789 
1123,103,1.51E-04,1678128.4576 ,0.1096 
1237,103,1.22E-04,1634997.0879 ,0.0669 
1824,103,1.13E-04,874511.2391 ,0.1059 
2602,103,1.15E-04,1475723.7920 ,0.1118 
3266,103,9.68E-05,985122.6563 ,0.0755 
3445,103,1.30E-04,876693.3611 ,0.0715 
3612,103,1.21E-04,1370099.6543 ,0.0851 
238,102,2.01E-04,3385783.1478 ,0.0903 
532,102,9.03E-05,680015.0496 ,0.0689 
1074,102,1.40E-04,1841416.5739 ,0.0854 
1092,102,1.14E-04,1309671.8605 ,0.0870 
1184,102,1.04E-04,526348.7953 ,0.0883 
1397,102,8.63E-05,416834.2660 ,0.0917 
1468,102,8.69E-05,579745.7713 ,0.0860 
