Id,degree,Betweenness Centrality,Eigenvector Centrality,PageRank
1576,98,531789.67 ,0.15 ,1.78E-04
1629,98,232908.52 ,0.16 ,1.75E-04
7185,98,366158.47 ,0.15 ,1.77E-04
1878,98,224036.49 ,0.11 ,1.79E-04
449,97,149925.44 ,0.16 ,1.73E-04
8079,97,320933.17 ,0.07 ,2.16E-04
4601,97,118362.50 ,0.08 ,1.64E-04
4735,97,292382.63 ,0.07 ,1.79E-04
2495,96,338892.50 ,0.14 ,1.68E-04
1915,96,90916.45 ,0.13 ,1.70E-04
5561,96,188793.71 ,0.09 ,1.92E-04
2149,96,163573.93 ,0.12 ,1.62E-04
3762,96,311952.98 ,0.13 ,1.74E-04
4713,96,109621.39 ,0.08 ,1.64E-04
1862,96,122835.35 ,0.18 ,1.66E-04
23573,96,1047305.46 ,0.01 ,3.15E-04
396,95,132972.73 ,0.12 ,1.63E-04
1911,95,124202.71 ,0.16 ,1.60E-04
1993,95,622760.53 ,0.09 ,1.94E-04
2132,95,146304.22 ,0.14 ,1.61E-04
3912,95,36413.65 ,0.11 ,1.56E-04
313,94,471822.66 ,0.14 ,1.75E-04
316,94,433707.47 ,0.13 ,1.93E-04
338,94,441130.08 ,0.13 ,1.76E-04
944,94,283693.57 ,0.09 ,1.83E-04
1254,94,160734.57 ,0.15 ,1.69E-04
1848,94,245786.22 ,0.18 ,1.77E-04
1561,94,1022152.18 ,0.06 ,2.79E-04
1562,94,354756.33 ,0.14 ,1.79E-04
4091,94,110371.61 ,0.07 ,1.55E-04
8744,94,44826.50 ,0.13 ,1.56E-04
134,93,1322219.03 ,0.01 ,3.12E-04
309,93,418457.54 ,0.16 ,1.64E-04
4160,93,159399.99 ,0.11 ,1.60E-04
1935,93,241331.56 ,0.12 ,1.68E-04
3464,93,144762.93 ,0.08 ,1.65E-04
4532,93,134840.47 ,0.08 ,1.57E-04
7181,93,102330.87 ,0.17 ,1.61E-04
2041,93,257619.41 ,0.11 ,1.67E-04
2434,93,95123.84 ,0.13 ,1.58E-04
4617,93,172130.69 ,0.09 ,1.59E-04
1340,92,268832.24 ,0.13 ,1.69E-04
5290,92,61951.21 ,0.07 ,1.48E-04
904,92,226595.13 ,0.18 ,1.62E-04
1017,92,115657.74 ,0.07 ,1.68E-04
4965,92,242604.33 ,0.10 ,1.65E-04
4498,92,379568.26 ,0.11 ,1.80E-04
1512,92,468291.02 ,0.15 ,1.77E-04
3926,92,54481.17 ,0.12 ,1.48E-04
2537,92,65018.58 ,0.09 ,1.60E-04
15626,92,1063995.99 ,0.03 ,2.98E-04
22482,92,1530835.89 ,0.02 ,2.93E-04
1103,91,102353.93 ,0.11 ,1.63E-04
1181,91,138097.14 ,0.07 ,1.54E-04
1316,91,421807.84 ,0.11 ,1.85E-04
4566,91,138284.78 ,0.08 ,1.48E-04
1998,91,385292.32 ,0.11 ,1.92E-04
2085,91,93639.78 ,0.08 ,1.46E-04
3720,91,79715.05 ,0.14 ,1.57E-04
2473,90,189520.29 ,0.14 ,1.68E-04
2044,90,143828.31 ,0.15 ,1.61E-04
1149,90,139711.10 ,0.09 ,1.65E-04
3698,90,175648.54 ,0.11 ,1.73E-04
1714,90,137479.85 ,0.16 ,1.63E-04
5043,90,162526.47 ,0.09 ,1.48E-04
3903,90,78549.42 ,0.14 ,1.46E-04
4667,90,199545.92 ,0.07 ,1.61E-04
2502,90,353717.03 ,0.12 ,1.79E-04
5565,90,106906.78 ,0.11 ,1.64E-04
1010,90,69509.28 ,0.11 ,1.47E-04
12985,89,377004.59 ,0.06 ,1.76E-04
1253,89,74052.53 ,0.14 ,1.51E-04
1760,89,389494.71 ,0.12 ,1.78E-04
4829,89,286089.02 ,0.09 ,1.66E-04
4996,89,160493.86 ,0.10 ,1.60E-04
2452,89,112484.45 ,0.17 ,1.51E-04
2540,89,332930.97 ,0.07 ,1.73E-04
3863,88,189472.94 ,0.13 ,1.58E-04
1341,88,40582.26 ,0.05 ,1.50E-04
8629,88,90206.51 ,0.08 ,1.55E-04
3880,88,98284.61 ,0.08 ,1.48E-04
1869,88,58403.34 ,0.14 ,1.48E-04
3535,88,584378.45 ,0.09 ,1.70E-04
1871,88,91762.49 ,0.16 ,1.57E-04
2486,88,87218.43 ,0.10 ,1.55E-04
3812,88,60962.46 ,0.15 ,1.53E-04
151,87,1383105.98 ,0.01 ,4.25E-04
923,87,320069.45 ,0.17 ,1.59E-04
3460,87,52907.48 ,0.08 ,1.48E-04
5267,87,165462.47 ,0.07 ,1.50E-04
12125,87,50481.49 ,0.11 ,1.55E-04
9996,87,111355.09 ,0.08 ,1.64E-04
5309,87,172453.18 ,0.05 ,1.60E-04
5255,87,140845.41 ,0.08 ,1.69E-04
299,86,1184975.46 ,0.05 ,2.60E-04
540,86,144326.57 ,0.07 ,1.47E-04
898,86,73070.10 ,0.15 ,1.55E-04
1543,86,148028.77 ,0.16 ,1.56E-04
2427,86,96767.27 ,0.16 ,1.50E-04
1335,86,121516.28 ,0.09 ,1.57E-04
5334,86,198240.52 ,0.06 ,1.43E-04
11787,86,209564.91 ,0.07 ,1.66E-04
4517,86,240237.20 ,0.11 ,1.53E-04
4570,86,170848.71 ,0.05 ,1.52E-04
1778,86,202484.34 ,0.15 ,1.50E-04
3547,86,169834.19 ,0.08 ,1.65E-04
696,86,162638.03 ,0.06 ,1.43E-04
7190,86,191519.47 ,0.14 ,1.58E-04
2521,85,164304.68 ,0.12 ,1.57E-04
853,85,110256.45 ,0.15 ,1.47E-04
3685,85,302961.81 ,0.14 ,1.58E-04
1299,85,263877.71 ,0.13 ,1.51E-04
5320,85,48691.08 ,0.04 ,1.41E-04
3482,85,605261.57 ,0.05 ,1.75E-04
1984,85,98400.90 ,0.13 ,1.48E-04
2617,85,157303.64 ,0.11 ,1.58E-04
8068,85,231735.60 ,0.12 ,1.58E-04
472,84,221813.06 ,0.14 ,1.51E-04
919,84,83959.17 ,0.14 ,1.40E-04
935,84,44510.56 ,0.11 ,1.42E-04
7171,84,218716.15 ,0.10 ,1.64E-04
1606,84,219975.41 ,0.12 ,1.48E-04
1315,84,144331.97 ,0.07 ,1.46E-04
2688,84,90113.76 ,0.07 ,1.41E-04
5298,84,183445.91 ,0.05 ,1.55E-04
1832,84,132126.18 ,0.12 ,1.48E-04
3404,84,246730.89 ,0.11 ,1.44E-04
2478,84,114164.53 ,0.14 ,1.54E-04
2580,84,180873.93 ,0.12 ,1.40E-04
7227,84,84922.47 ,0.13 ,1.48E-04
8755,84,45294.17 ,0.12 ,1.52E-04
5330,84,162313.15 ,0.05 ,1.49E-04
5358,84,127023.80 ,0.03 ,1.54E-04
27275,84,1076767.23 ,0.01 ,3.47E-04
2530,83,68809.03 ,0.11 ,1.39E-04
1123,83,129371.87 ,0.09 ,1.36E-04
1868,83,44460.71 ,0.15 ,1.39E-04
3787,83,329340.08 ,0.13 ,1.50E-04
23574,83,1182688.46 ,0.01 ,2.69E-04
442,82,92488.19 ,0.10 ,1.52E-04
1817,82,113701.53 ,0.14 ,1.46E-04
4963,82,334078.89 ,0.10 ,1.63E-04
1920,82,292868.52 ,0.15 ,1.64E-04
2558,82,226418.84 ,0.13 ,1.44E-04
5039,82,181922.31 ,0.12 ,1.46E-04
953,82,804116.09 ,0.06 ,2.01E-04
1843,82,202566.30 ,0.14 ,1.49E-04
2075,82,158783.66 ,0.09 ,1.45E-04
3683,81,103439.58 ,0.10 ,1.68E-04
4511,81,234029.55 ,0.13 ,1.49E-04
4971,81,329158.11 ,0.14 ,1.54E-04
3901,81,69151.68 ,0.10 ,1.42E-04
2087,81,315955.65 ,0.10 ,1.50E-04
901,81,98705.92 ,0.13 ,1.42E-04
1117,81,112563.01 ,0.08 ,1.47E-04
1230,81,44897.65 ,0.11 ,1.29E-04
1753,81,282014.55 ,0.09 ,1.60E-04
3521,81,299194.49 ,0.08 ,1.59E-04
8613,81,155661.91 ,0.08 ,1.38E-04
11251,81,278933.41 ,0.04 ,1.47E-04
1286,81,199883.75 ,0.08 ,1.36E-04
5583,81,99465.89 ,0.13 ,1.45E-04
5283,81,102605.59 ,0.06 ,1.36E-04
5288,81,74246.70 ,0.05 ,1.37E-04
1990,81,383647.45 ,0.11 ,1.59E-04
4376,81,90651.79 ,0.05 ,1.31E-04
7536,81,163346.50 ,0.10 ,1.45E-04
5409,81,320554.18 ,0.03 ,1.72E-04
475,80,144423.19 ,0.12 ,1.48E-04
4964,80,217653.36 ,0.14 ,1.43E-04
1530,80,197625.89 ,0.07 ,1.44E-04
1189,80,280470.82 ,0.07 ,1.58E-04
7179,80,88296.33 ,0.13 ,1.43E-04
1305,80,201553.07 ,0.11 ,1.51E-04
3882,80,353495.10 ,0.09 ,1.45E-04
1996,80,112083.38 ,0.10 ,1.36E-04
1280,80,31481.37 ,0.06 ,1.35E-04
7175,80,69888.21 ,0.12 ,1.38E-04
1875,80,69008.74 ,0.13 ,1.40E-04
2035,80,311923.18 ,0.08 ,1.55E-04
2474,80,182041.30 ,0.15 ,1.54E-04
3932,80,288831.01 ,0.09 ,1.39E-04
626,79,239699.00 ,0.10 ,1.42E-04
1733,79,341723.12 ,0.15 ,1.45E-04
2420,79,108656.69 ,0.11 ,1.45E-04
4501,79,245457.26 ,0.09 ,1.57E-04
1113,79,116464.05 ,0.14 ,1.41E-04
3837,79,122690.76 ,0.11 ,1.44E-04
1319,79,69117.86 ,0.05 ,1.39E-04
1883,79,107444.08 ,0.10 ,1.44E-04
3565,79,55420.71 ,0.12 ,1.38E-04
27,78,4496247.67 ,0.18 ,1.90E-04
526,78,147607.62 ,0.13 ,1.36E-04
2425,78,111739.79 ,0.12 ,1.32E-04
922,78,53804.44 ,0.06 ,1.32E-04
10136,78,166974.95 ,0.06 ,1.66E-04
12987,78,97718.18 ,0.06 ,1.41E-04
3619,78,1426841.42 ,0.03 ,2.38E-04
1888,78,116805.50 ,0.08 ,1.46E-04
7180,78,37434.17 ,0.14 ,1.33E-04
263,77,846196.17 ,0.05 ,2.35E-04
484,77,77265.25 ,0.11 ,1.41E-04
549,77,307142.14 ,0.06 ,1.44E-04
1725,77,230332.39 ,0.11 ,1.52E-04
1790,77,123883.79 ,0.15 ,1.33E-04
1242,77,133754.06 ,0.06 ,1.44E-04
5802,77,193873.63 ,0.08 ,1.51E-04
1557,77,161376.72 ,0.12 ,1.56E-04
1569,77,57228.74 ,0.11 ,1.35E-04
3879,77,48559.25 ,0.07 ,1.27E-04
5025,77,66547.06 ,0.08 ,1.38E-04
4315,77,169708.93 ,0.05 ,1.33E-04
4416,77,567660.33 ,0.04 ,1.77E-04
940,76,61422.59 ,0.11 ,1.33E-04
868,76,534339.70 ,0.06 ,1.83E-04
1249,76,113871.32 ,0.14 ,1.33E-04
1524,76,99013.51 ,0.16 ,1.36E-04
2497,76,102425.78 ,0.11 ,1.32E-04
1320,76,57163.78 ,0.05 ,1.37E-04
7176,76,115535.56 ,0.13 ,1.34E-04
1011,76,72808.12 ,0.12 ,1.32E-04
2552,76,1386514.55 ,0.08 ,1.61E-04
4754,76,23973.87 ,0.05 ,1.21E-04
12219,76,176520.27 ,0.06 ,1.59E-04
5356,76,32969.67 ,0.04 ,1.23E-04
432,75,648575.77 ,0.05 ,2.08E-04
454,75,524341.42 ,0.08 ,1.80E-04
514,75,176000.47 ,0.12 ,1.32E-04
553,75,145372.72 ,0.12 ,1.39E-04
2418,75,133285.44 ,0.16 ,1.30E-04
10368,75,136035.78 ,0.06 ,1.44E-04
1522,75,137108.79 ,0.10 ,1.30E-04
650,75,380034.74 ,0.06 ,1.74E-04
1308,75,38590.58 ,0.05 ,1.32E-04
2487,75,210173.23 ,0.10 ,1.34E-04
2600,75,397451.06 ,0.09 ,1.51E-04
4009,75,50102.83 ,0.09 ,1.28E-04
3766,75,418677.48 ,0.09 ,1.40E-04
5264,75,31684.40 ,0.06 ,1.20E-04
1982,75,49046.58 ,0.13 ,1.29E-04
2003,75,132714.63 ,0.11 ,1.33E-04
3470,75,116054.60 ,0.08 ,1.34E-04
4533,75,76449.27 ,0.08 ,1.24E-04
5310,75,76491.16 ,0.04 ,1.34E-04
491,74,664031.14 ,0.06 ,2.18E-04
4821,74,44567.01 ,0.09 ,1.29E-04
1232,74,446990.03 ,0.07 ,1.76E-04
3850,74,98204.24 ,0.13 ,1.26E-04
1119,74,633256.37 ,0.05 ,1.96E-04
3716,74,53638.30 ,0.12 ,1.27E-04
1820,74,35320.25 ,0.14 ,1.25E-04
1827,74,153332.97 ,0.11 ,1.28E-04
2467,74,185202.94 ,0.12 ,1.34E-04
1936,74,101661.92 ,0.13 ,1.32E-04
1291,74,143788.03 ,0.09 ,1.36E-04
1571,74,98123.64 ,0.11 ,1.30E-04
3374,74,144647.32 ,0.06 ,1.31E-04
3843,74,84730.80 ,0.13 ,1.26E-04
4960,74,113176.83 ,0.11 ,1.34E-04
1747,74,94592.80 ,0.10 ,1.35E-04
1892,74,62834.67 ,0.12 ,1.35E-04
2538,74,136028.70 ,0.10 ,1.40E-04
2901,74,253132.27 ,0.03 ,1.44E-04
6933,74,1809488.94 ,0.02 ,4.33E-04
317,73,294644.90 ,0.13 ,1.38E-04
329,73,189957.92 ,0.08 ,1.39E-04
2494,73,134842.09 ,0.10 ,1.28E-04
1539,73,79921.09 ,0.15 ,1.29E-04
4572,73,97373.85 ,0.09 ,1.30E-04
1978,73,199882.59 ,0.09 ,1.29E-04
4520,73,49968.89 ,0.06 ,1.25E-04
10493,73,133820.62 ,0.10 ,1.32E-04
1584,73,112248.11 ,0.13 ,1.26E-04
2455,73,439770.76 ,0.02 ,1.65E-04
5265,73,197903.99 ,0.05 ,1.28E-04
4625,73,98642.76 ,0.07 ,1.27E-04
1815,73,487622.34 ,0.12 ,1.50E-04
3776,73,50181.14 ,0.06 ,1.38E-04
7248,73,740922.05 ,0.04 ,1.80E-04
5834,73,162125.82 ,0.04 ,1.16E-04
5367,73,19730.27 ,0.06 ,1.23E-04
5342,73,34888.47 ,0.04 ,1.23E-04
23353,73,1791935.10 ,0.01 ,6.68E-04
156,72,1131316.55 ,0.01 ,3.89E-04
224,72,1356218.97 ,0.01 ,5.47E-04
426,72,256664.97 ,0.11 ,1.39E-04
507,72,78847.24 ,0.07 ,1.31E-04
2407,72,53807.22 ,0.12 ,1.24E-04
1846,72,137219.01 ,0.16 ,1.35E-04
1577,72,249077.27 ,0.09 ,1.30E-04
4789,72,82797.49 ,0.12 ,1.29E-04
1521,72,111096.22 ,0.12 ,1.32E-04
663,72,160363.89 ,0.08 ,1.33E-04
1022,72,214835.77 ,0.07 ,1.43E-04
648,72,341623.96 ,0.12 ,1.40E-04
689,72,234375.43 ,0.07 ,1.33E-04
5782,72,759389.18 ,0.10 ,1.54E-04
10478,72,80358.21 ,0.10 ,1.25E-04
2977,72,261652.67 ,0.10 ,1.22E-04
8913,72,71717.12 ,0.04 ,1.40E-04
5295,72,158256.06 ,0.06 ,1.25E-04
3721,72,40826.15 ,0.11 ,1.21E-04
4785,72,28056.13 ,0.05 ,1.19E-04
921,71,92629.93 ,0.10 ,1.25E-04
1503,71,324501.94 ,0.10 ,1.37E-04
3839,71,226883.27 ,0.09 ,1.42E-04
1321,71,110140.62 ,0.06 ,1.29E-04
3858,71,46677.92 ,0.10 ,1.18E-04
3480,71,38238.00 ,0.05 ,1.31E-04
5261,71,268177.18 ,0.07 ,1.27E-04
14217,71,55514.25 ,0.04 ,1.19E-04
2046,71,91661.40 ,0.11 ,1.27E-04
1783,71,32747.64 ,0.12 ,1.22E-04
2130,71,199242.02 ,0.10 ,1.34E-04
3986,71,77905.86 ,0.07 ,1.31E-04
1,70,1273081.00 ,0.02 ,3.78E-04
159,70,1825688.86 ,0.01 ,6.37E-04
4039,70,209926.77 ,0.09 ,1.30E-04
661,70,166290.82 ,0.08 ,1.30E-04
1514,70,60232.48 ,0.10 ,1.23E-04
3803,70,173756.20 ,0.12 ,1.30E-04
657,70,81437.28 ,0.11 ,1.29E-04
10479,70,150358.45 ,0.09 ,1.25E-04
3793,70,77776.93 ,0.10 ,1.17E-04
2481,70,232275.80 ,0.09 ,1.29E-04
1802,70,39476.04 ,0.11 ,1.20E-04
5779,70,82449.51 ,0.10 ,1.29E-04
2616,70,136743.52 ,0.08 ,1.20E-04
3372,70,241456.03 ,0.02 ,1.36E-04
381,69,747240.87 ,0.09 ,1.69E-04
2083,69,37237.60 ,0.12 ,1.21E-04
927,69,69237.81 ,0.14 ,1.20E-04
1095,69,70741.49 ,0.08 ,1.27E-04
1956,69,328196.52 ,0.15 ,1.31E-04
3468,69,90511.15 ,0.07 ,1.26E-04
1356,69,45410.45 ,0.05 ,1.14E-04
1317,69,40450.36 ,0.05 ,1.17E-04
1566,69,89685.88 ,0.10 ,1.21E-04
676,69,40776.18 ,0.07 ,1.14E-04
3467,69,65924.01 ,0.07 ,1.25E-04
3471,69,86751.59 ,0.07 ,1.21E-04
7483,69,27253.40 ,0.08 ,1.14E-04
4509,69,222224.92 ,0.09 ,1.20E-04
4552,69,276395.98 ,0.08 ,1.30E-04
4794,69,55761.36 ,0.06 ,1.14E-04
1874,69,37941.17 ,0.11 ,1.22E-04
2483,69,19465.72 ,0.11 ,1.17E-04
3718,69,127046.22 ,0.12 ,1.24E-04
11254,69,55017.40 ,0.03 ,1.18E-04
10143,69,185246.43 ,0.06 ,1.39E-04
331,68,124699.82 ,0.13 ,1.29E-04
2549,68,43565.24 ,0.08 ,1.19E-04
1766,68,30544.25 ,0.10 ,1.16E-04
1807,68,68620.00 ,0.11 ,1.23E-04
1894,68,250883.86 ,0.12 ,1.28E-04
1930,68,128322.78 ,0.07 ,1.24E-04
1324,68,55439.70 ,0.05 ,1.19E-04
15619,68,98858.39 ,0.08 ,1.24E-04
7214,68,80286.48 ,0.07 ,1.24E-04
4989,68,805639.52 ,0.10 ,1.29E-04
2719,68,921208.78 ,0.02 ,2.09E-04
5297,68,100693.26 ,0.05 ,1.19E-04
2657,68,211755.53 ,0.11 ,1.24E-04
3797,68,33275.35 ,0.11 ,1.14E-04
3915,68,36923.67 ,0.06 ,1.06E-04
3929,68,142678.10 ,0.10 ,1.24E-04
16683,68,21820.30 ,0.03 ,1.09E-04
9017,68,433369.18 ,0.02 ,1.55E-04
7235,68,562625.63 ,0.05 ,1.60E-04
5346,68,15109.39 ,0.03 ,1.09E-04
2424,67,47084.91 ,0.10 ,1.13E-04
5006,67,147577.68 ,0.06 ,1.25E-04
874,67,85866.04 ,0.08 ,1.12E-04
894,67,103756.70 ,0.15 ,1.18E-04
951,67,54312.50 ,0.06 ,1.21E-04
1129,67,54772.14 ,0.06 ,1.22E-04
1248,67,160930.32 ,0.14 ,1.20E-04
6828,67,155496.39 ,0.06 ,1.12E-04
1362,67,47473.03 ,0.04 ,1.21E-04
3894,67,121022.75 ,0.09 ,1.14E-04
3137,67,138121.65 ,0.08 ,1.14E-04
2018,67,67556.14 ,0.11 ,1.17E-04
8086,67,215920.29 ,0.08 ,1.33E-04
4534,67,139384.93 ,0.05 ,1.34E-04
5566,67,99182.24 ,0.15 ,1.21E-04
114,66,326487.82 ,0.06 ,1.49E-04
2009,66,123502.69 ,0.12 ,1.18E-04
1241,66,47022.52 ,0.11 ,1.21E-04
1318,66,664487.09 ,0.04 ,1.81E-04
2560,66,73763.78 ,0.08 ,1.19E-04
2670,66,161302.48 ,0.07 ,1.27E-04
14218,66,165774.73 ,0.05 ,1.13E-04
1858,66,21712.75 ,0.11 ,1.13E-04
2029,66,132803.04 ,0.08 ,1.27E-04
2106,66,93286.17 ,0.12 ,1.25E-04
2683,66,529198.37 ,0.01 ,2.42E-04
13035,66,17809.87 ,0.04 ,1.02E-04
4005,66,100133.17 ,0.07 ,1.16E-04
12978,66,35597.29 ,0.06 ,1.08E-04
5313,66,51588.99 ,0.07 ,1.17E-04
12122,66,382323.43 ,0.06 ,1.82E-04
6937,66,82926.09 ,0.04 ,1.14E-04
16697,66,16339.93 ,0.04 ,1.02E-04
255,65,1274230.86 ,0.04 ,2.00E-04
335,65,108886.65 ,0.06 ,1.40E-04
3321,65,65259.30 ,0.11 ,1.19E-04
3806,65,222290.58 ,0.09 ,1.26E-04
1536,65,238137.12 ,0.09 ,1.32E-04
3522,65,14409.33 ,0.08 ,1.05E-04
4950,65,42472.03 ,0.14 ,1.12E-04
15115,65,123466.47 ,0.05 ,1.35E-04
12049,65,126145.97 ,0.09 ,1.16E-04
15465,65,124492.47 ,0.08 ,1.18E-04
3967,65,98191.46 ,0.09 ,1.10E-04
2667,65,95882.32 ,0.10 ,1.11E-04
11531,65,356388.67 ,0.02 ,1.82E-04
2165,65,58668.37 ,0.07 ,1.14E-04
2516,65,121369.27 ,0.07 ,1.19E-04
2739,65,172377.32 ,0.05 ,1.32E-04
9925,65,637107.51 ,0.04 ,1.75E-04
3805,65,157198.18 ,0.08 ,1.27E-04
418,64,142084.32 ,0.05 ,1.37E-04
550,64,192464.14 ,0.09 ,1.23E-04
1763,64,98432.88 ,0.14 ,1.17E-04
1104,64,291061.15 ,0.09 ,1.41E-04
1111,64,123021.59 ,0.10 ,1.10E-04
1903,64,91964.56 ,0.11 ,1.16E-04
642,64,372884.46 ,0.11 ,1.26E-04
5647,64,32091.02 ,0.05 ,1.38E-04
8080,64,48095.33 ,0.06 ,1.14E-04
2067,64,201163.40 ,0.11 ,1.20E-04
1872,64,73354.32 ,0.12 ,1.11E-04
1865,64,21196.85 ,0.12 ,1.08E-04
17355,64,429216.36 ,0.05 ,1.66E-04
9380,64,40176.74 ,0.03 ,1.12E-04
7486,64,46349.70 ,0.04 ,1.41E-04
7174,64,63469.69 ,0.11 ,1.08E-04
5360,64,108851.48 ,0.05 ,1.10E-04
5600,63,295820.60 ,0.07 ,1.28E-04
908,63,141013.71 ,0.12 ,1.18E-04
1157,63,49130.27 ,0.11 ,1.12E-04
5572,63,105948.57 ,0.13 ,1.11E-04
668,63,63865.86 ,0.07 ,1.09E-04
3891,63,137104.75 ,0.08 ,1.18E-04
4007,63,111829.90 ,0.07 ,1.05E-04
2163,63,60254.89 ,0.10 ,1.09E-04
5576,63,29279.28 ,0.09 ,1.10E-04
2480,63,165492.49 ,0.12 ,1.13E-04
2148,63,138149.65 ,0.10 ,1.15E-04
2423,63,79923.42 ,0.07 ,1.11E-04
2438,63,180771.70 ,0.12 ,1.18E-04
3492,63,100247.13 ,0.10 ,1.16E-04
4545,63,231473.59 ,0.04 ,1.27E-04
5088,63,176938.72 ,0.04 ,1.21E-04
8747,63,36756.70 ,0.10 ,1.18E-04
6869,63,65868.96 ,0.03 ,1.25E-04
5392,63,17240.69 ,0.05 ,1.06E-04
5,62,4856442.39 ,0.12 ,1.73E-04
194,62,110832.74 ,0.08 ,1.14E-04
1729,62,76145.54 ,0.13 ,1.17E-04
2646,62,63147.78 ,0.08 ,1.09E-04
3529,62,94946.19 ,0.09 ,1.11E-04
3672,62,37140.27 ,0.09 ,1.07E-04
1794,62,46322.89 ,0.11 ,1.09E-04
3746,62,54861.86 ,0.10 ,1.05E-04
1520,62,224964.31 ,0.14 ,1.18E-04
1544,62,118739.61 ,0.08 ,1.19E-04
655,62,125792.05 ,0.09 ,1.05E-04
11976,62,246569.51 ,0.06 ,1.30E-04
3476,62,72243.36 ,0.05 ,1.19E-04
7213,62,161378.54 ,0.11 ,1.12E-04
5781,62,141779.60 ,0.06 ,1.07E-04
12988,62,14556.84 ,0.05 ,9.75E-05
2022,62,41528.23 ,0.08 ,1.04E-04
2027,62,229238.18 ,0.08 ,1.49E-04
2604,62,92627.40 ,0.07 ,1.12E-04
4707,62,16128.56 ,0.05 ,1.02E-04
12035,62,130495.92 ,0.12 ,1.10E-04
7238,62,501038.22 ,0.04 ,1.62E-04
24076,62,303081.46 ,0.01 ,1.62E-04
25781,62,1357458.17 ,0.01 ,1.87E-04
25877,62,863099.14 ,0.01 ,2.48E-04
27282,62,420203.83 ,0.01 ,2.33E-04
318,61,124887.64 ,0.07 ,1.36E-04
531,61,112949.23 ,0.06 ,1.14E-04
2466,61,86450.78 ,0.06 ,1.11E-04
1257,61,117918.81 ,0.10 ,1.03E-04
1788,61,191821.47 ,0.12 ,1.12E-04
1844,61,586070.07 ,0.12 ,1.26E-04
9016,61,167584.21 ,0.06 ,1.14E-04
1793,61,222624.39 ,0.09 ,1.17E-04
3977,61,51634.54 ,0.06 ,1.04E-04
1326,61,10613.22 ,0.04 ,1.08E-04
1985,61,26216.22 ,0.08 ,9.91E-05
4826,61,143281.33 ,0.06 ,1.09E-04
2056,61,71474.70 ,0.09 ,1.07E-04
1765,61,40318.28 ,0.07 ,1.10E-04
2020,61,49018.81 ,0.11 ,1.10E-04
2563,61,28826.26 ,0.10 ,1.02E-04
7182,61,23439.23 ,0.12 ,1.04E-04
3846,61,381219.68 ,0.06 ,1.34E-04
5381,61,15594.59 ,0.04 ,1.04E-04
5405,61,16111.24 ,0.04 ,1.01E-04
352,60,284382.67 ,0.08 ,1.15E-04
447,60,54489.72 ,0.11 ,1.07E-04
523,60,39672.21 ,0.04 ,1.04E-04
2439,60,168918.98 ,0.08 ,1.16E-04
910,60,137812.95 ,0.10 ,1.11E-04
2594,60,69763.61 ,0.09 ,1.04E-04
1101,60,92976.16 ,0.10 ,1.12E-04
3838,60,105804.90 ,0.08 ,1.05E-04
4500,60,207446.12 ,0.07 ,1.18E-04
1971,60,73205.83 ,0.08 ,1.03E-04
8077,60,317334.38 ,0.06 ,1.19E-04
3524,60,337306.47 ,0.09 ,1.21E-04
14202,60,35356.93 ,0.05 ,1.04E-04
3979,60,69968.57 ,0.09 ,1.08E-04
1367,60,141331.43 ,0.08 ,1.12E-04
3786,60,66970.99 ,0.10 ,1.13E-04
15106,60,41179.11 ,0.05 ,1.19E-04
2050,60,94453.58 ,0.07 ,1.23E-04
8615,60,18083.94 ,0.06 ,9.70E-05
10485,60,19847.72 ,0.06 ,1.01E-04
5323,60,70707.38 ,0.04 ,1.01E-04
1991,60,174071.39 ,0.08 ,1.13E-04
5300,60,17985.91 ,0.04 ,1.00E-04
3478,60,64684.17 ,0.06 ,1.10E-04
1779,60,48680.72 ,0.09 ,1.07E-04
10369,60,403691.39 ,0.04 ,1.66E-04
3972,60,66165.65 ,0.08 ,1.04E-04
16704,60,8756.78 ,0.03 ,9.63E-05
4523,60,84603.00 ,0.07 ,1.09E-04
16682,60,26079.96 ,0.03 ,9.56E-05
5378,60,39663.10 ,0.03 ,1.02E-04
262,59,854013.25 ,0.05 ,2.24E-04
473,59,84164.79 ,0.10 ,1.07E-04
4536,59,158035.07 ,0.04 ,1.08E-04
943,59,119530.89 ,0.10 ,1.09E-04
3868,59,181797.51 ,0.09 ,1.10E-04
3874,59,62764.12 ,0.10 ,1.04E-04
1300,59,262406.81 ,0.12 ,1.09E-04
632,59,326524.23 ,0.06 ,1.26E-04
1234,59,317900.38 ,0.05 ,1.05E-04
1715,59,98600.44 ,0.11 ,1.09E-04
2019,59,97217.12 ,0.07 ,1.04E-04
1348,59,259563.88 ,0.09 ,1.17E-04
7191,59,85792.59 ,0.11 ,1.04E-04
2805,59,100141.97 ,0.06 ,1.08E-04
3483,59,85584.37 ,0.08 ,1.04E-04
2453,59,66463.81 ,0.10 ,1.02E-04
2534,59,66709.16 ,0.08 ,1.04E-04
4985,59,279252.09 ,0.05 ,1.27E-04
5294,59,55491.30 ,0.04 ,1.07E-04
2082,59,114791.20 ,0.09 ,1.21E-04
2098,59,221243.77 ,0.09 ,1.27E-04
3676,59,48760.15 ,0.06 ,9.32E-05
7201,59,69557.36 ,0.09 ,1.06E-04
4816,59,58996.01 ,0.08 ,1.02E-04
12098,59,93549.55 ,0.07 ,1.12E-04
5598,59,18342.37 ,0.12 ,9.99E-05
16689,59,15490.94 ,0.03 ,9.45E-05
