Id,¶È,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality
2611,17,2.508891929,871.0528802,0.010937818
2629,17,2.517920657,45.38455447,0.013153248
2606,17,2.443502052,25.32527998,0.014733008
2461,17,2.424623803,94.10690263,0.015561861
2428,17,2.577291382,57.34604681,0.009501244
2401,17,2.391518468,46.97475376,0.018990944
2208,17,2.642134063,236.792778,0.008161498
2123,17,2.508344733,65.95024151,0.012467928
2294,17,2.401367989,52.50815306,0.015194983
2250,17,2.526675787,20.44965157,0.017439458
2243,17,2.560601915,31.03332385,0.011732308
2126,17,2.507250342,142.0923607,0.011866781
1451,17,2.609028728,1581.110438,0.00926144
1206,17,2.445417237,26.27012252,0.015372493
1939,17,2.621340629,414.6290087,0.008784631
1904,17,2.388508892,17.51840923,0.02151865
1898,17,2.531326949,191.2719454,0.011553234
1833,17,2.508071135,8277.513569,0.013090384
1726,17,2.456361149,19.22748568,0.018593038
1661,17,2.464295486,119.3889541,0.012330827
1109,17,2.430642955,39.87578548,0.017790526
1019,17,2.658823529,10.93282961,0.01314434
1377,17,2.487004104,16.58903792,0.018188013
1312,17,2.561696306,23.96578874,0.012415603
1278,17,2.449794802,9.817993158,0.018903348
960,17,2.574281806,630.7250874,0.012255703
685,17,2.531600547,54.69904548,0.013205866
1050,17,2.679343365,277.3753725,0.006950089
1031,17,2.572640219,32.39964007,0.01029418
1018,17,2.457181943,26.05333898,0.015477707
982,17,2.531600547,16.71157813,0.015319885
840,17,2.456361149,96.55336801,0.016454171
3091,16,2.436388509,150.7618333,0.015736968
3105,16,2.496032832,60.23265019,0.016173871
3065,16,2.569357045,72.91264584,0.011797887
2924,16,2.546374829,65.03514529,0.010601896
2987,16,2.608481532,717.6706711,0.008223358
2969,16,2.425718194,46.70757105,0.019193143
2930,16,2.541997264,44.10243229,0.014901958
2722,16,2.460191518,27.66906434,0.014326265
2662,16,2.436662107,27.05267735,0.015391935
2659,16,2.429822161,52.85557094,0.015003893
1030,16,2.558960328,103.2646669,0.01380469
2617,16,2.531326949,18.67060343,0.01418097
2601,16,2.47879617,142.471451,0.012042483
2562,16,2.470314637,3710.615261,0.014754805
2499,16,2.786593707,4034.476201,0.004826136
2306,16,2.366894665,37.98307506,0.018770126
2239,16,2.592065663,125.0704847,0.010151212
2045,16,2.396716826,227.2884563,0.018479777
2157,16,2.557045144,13.33858202,0.013844525
963,16,2.502325581,3726.526322,0.01181124
2034,16,2.647058824,606.8328607,0.007335452
2016,16,2.516552668,46.41339776,0.01188697
1869,16,2.509165527,13.94824757,0.014231008
1844,16,2.490834473,1121.437377,0.01320185
1744,16,2.490560876,33.58634368,0.014167045
1709,16,2.577838577,14.38452568,0.011326983
1670,16,2.366347469,91.74965249,0.016616264
1664,16,2.563064295,3668.75442,0.013331938
1632,16,2.390697674,12.52878605,0.0202594
1495,16,2.541450068,1210.0129,0.010727914
1376,16,2.497400821,371.0601612,0.014862185
1419,16,2.598632011,47.85010856,0.010985553
1374,16,2.468673051,64.90704916,0.014870776
303,16,2.534062927,90.40601161,0.014749794
1234,16,2.534336525,29.86252036,0.015435344
1212,16,2.372640219,5.185823486,0.022130413
1126,16,2.543091655,30.47196367,0.012481961
1095,16,2.448426813,17.30803557,0.01759634
865,16,2.579480164,22.95117419,0.010537862
260,16,2.445690834,21.33397453,0.017648954
85,16,2.515184679,13.1304912,0.014756015
549,16,2.5124487,389.5049581,0.013529876
250,16,2.553214774,28.72256818,0.01437178
3621,15,2.541723666,97.55668445,0.014019372
3186,15,2.412859097,14.58765262,0.016752674
3179,15,2.546374829,20.60755902,0.011265849
3141,15,2.648153215,116.4774291,0.009394619
3161,15,2.519562244,20.57712776,0.013709027
1151,15,2.771545828,72.47735007,0.005668506
3093,15,2.606019152,15.03674798,0.009875668
2591,15,2.458276334,3703.568147,0.011985299
2988,15,2.483447332,1158.921003,0.010633345
2803,15,2.475786594,72.33057144,0.013311702
2816,15,2.596443228,15.18822781,0.010980527
2801,15,2.419699042,23.38559625,0.017029018
2539,15,2.504514364,52.76915215,0.014854203
2628,15,2.639671683,231.1904738,0.007150598
2639,15,2.567715458,23.48527491,0.011486558
1924,15,2.554035568,3803.813651,0.01062396
2462,15,2.429822161,37.10779498,0.01458886
2092,15,2.453077975,3720.284085,0.014543482
2112,15,2.444049248,33.23147477,0.012625876
2023,15,2.358960328,79.3792952,0.017179233
1066,15,2.421614227,34.32564993,0.017856074
1912,15,2.482626539,3691.392588,0.0139193
891,15,2.570998632,23.1073941,0.010498196
1841,15,2.554035568,16.2256974,0.011130223
1683,15,2.671409029,23.33939494,0.008308204
1633,15,2.549384405,97.52857087,0.011759139
1671,15,2.578659371,84.50058093,0.010140003
1716,15,2.540629275,131.5920011,0.011085639
1702,15,2.47250342,24.25082491,0.014190005
1459,15,2.599452804,52.99647938,0.010538025
1324,15,2.455540356,11.69457328,0.017177811
1295,15,2.477975376,226.1950047,0.017775705
1290,15,2.464021888,20.13975395,0.014287345
1257,15,2.632010944,10.33432858,0.011076094
1244,15,2.393160055,23.83391737,0.017910629
1239,15,2.572366621,12.01357743,0.01173592
1184,15,2.619699042,38.09148453,0.009670077
1148,15,2.477154583,16.54836817,0.012991047
1081,15,2.494391245,13.87346118,0.014006138
1037,15,2.423529412,31.83945594,0.015886352
1028,15,2.511901505,21.56352703,0.01511449
1010,15,2.517920657,3668.650368,0.012745469
905,15,2.532694938,50.35519595,0.012347739
841,15,2.507797538,37.24543735,0.012693495
300,15,2.719288646,143.8588163,0.007231558
3148,14,2.639671683,13.67818332,0.010551406
2648,14,2.541450068,401.4816526,0.009731198
2649,14,2.653625171,40.06121381,0.006952408
3039,14,2.625170999,25.45873216,0.01186802
3035,14,2.509165527,27.32804995,0.012093391
3011,14,2.411764706,311.5239228,0.014129286
3003,14,2.574008208,14.56083757,0.014486718
2998,14,2.514090287,166.0100706,0.014029184
2985,14,2.465389877,28.51709017,0.014277344
2954,14,2.398905609,299.2614318,0.01499742
2927,14,2.374281806,19.12028324,0.01738606
2923,14,2.424350205,10.15288398,0.017019693
1756,14,2.49247606,16.28729158,0.015163644
2358,14,2.490287278,57.9480148,0.010402261
2455,14,2.658823529,972.2775019,0.008141297
2790,14,2.554035568,55.74178114,0.010988622
1112,14,2.499863201,4146.966811,0.013056451
2706,14,2.424897401,264.1803311,0.016576225
1104,14,2.63502052,3728.131717,0.006627194
2687,14,2.574281806,3708.64012,0.008929709
2675,14,2.384404925,20.593418,0.018359084
1660,14,2.484268126,473.45288,0.010318406
921,14,2.476607387,215.4201052,0.011335333
2540,14,2.515184679,45.28032149,0.010214458
2535,14,2.422708618,218.1526133,0.013556799
2504,14,2.433926129,204.8468319,0.013839618
2413,14,2.500957592,52.21017549,0.012536078
2372,14,2.499863201,21.16181553,0.012670626
1283,14,2.755129959,22.27555657,0.006167761
2327,14,2.642954856,178.4654089,0.008383928
2213,14,2.853898769,19.89265206,0.00580414
2146,14,2.537619699,26.52584882,0.010855646
2138,14,2.631737346,10.94208736,0.009856113
1185,14,2.713269494,289.8239475,0.007037252
2022,14,2.38495212,895.3789189,0.016121675
1864,14,2.537619699,2221.389983,0.010236947
155,14,2.595622435,767.7138643,0.009665536
1763,14,2.625444596,3707.112414,0.00733554
1723,14,2.572366621,51.36470088,0.012204535
1457,14,2.612859097,9.03572514,0.012040981
1309,14,2.592886457,62.87884317,0.012702912
1235,14,2.513543092,11.01228714,0.01484114
1001,14,2.524213406,16.94741863,0.010383223
993,14,2.625991792,16.0946293,0.012600519
939,14,2.678522572,5.453689424,0.011292258
644,14,2.624076607,25.22087646,0.009515756
725,14,2.379480164,61.49389681,0.018933848
392,14,2.57373461,44.56278334,0.012475701
1085,13,2.644322845,3699.741565,0.007070469
2939,13,2.450068399,41.44705512,0.012309467
906,13,2.576470588,304.2759732,0.009939079
3096,13,2.621887825,32.15416558,0.00744388
2812,13,2.604924761,319.2267551,0.007602256
2103,13,2.47004104,3661.813862,0.013452462
2965,13,2.477975376,340.6290739,0.011052369
2385,13,2.712175103,676.0228233,0.006478295
2958,13,2.523119015,56.4908588,0.01460178
2010,13,2.500410397,42.20682746,0.011489535
2503,13,2.723939808,7400.654522,0.006078183
2922,13,2.653625171,37.96199446,0.00857932
2919,13,2.534336525,28.86576333,0.011368655
534,13,2.526128591,3804.898579,0.010742218
2865,13,2.462927497,19.34759285,0.012273656
2698,13,2.402735978,827.3570536,0.018744001
1468,13,2.514363885,194.370078,0.010034581
2598,13,2.595348837,371.1241352,0.007288044
2575,13,2.685909713,1780.198096,0.007044032
2154,13,2.456634747,128.4237339,0.012215639
2488,13,2.443228454,107.4691466,0.0164244
2483,13,2.46621067,4.025406455,0.017283717
2470,13,2.622161423,14.2343725,0.010721302
2458,13,2.58002736,222.8565652,0.007343853
1402,13,2.783584131,1632.565892,0.007458534
2404,13,2.507250342,363.9442322,0.012986128
2400,13,2.651162791,487.7637884,0.008739391
2396,13,2.646785226,92.84855047,0.010029966
2365,13,2.594801642,19.18598725,0.00981973
2336,13,2.639398085,109.7748307,0.008831814
2335,13,2.487824897,65.76758573,0.013900572
2276,13,2.470314637,20.9853625,0.014304875
1931,13,2.737619699,44.0766307,0.005770833
2211,13,2.58002736,13.77422896,0.010917805
2206,13,2.735704514,11.6063266,0.009551154
2190,13,2.501778386,24.87657489,0.014470647
1336,13,2.593433653,15.36839395,0.009101885
2124,13,2.386046512,13.07105754,0.018116565
462,13,2.487277702,49.06821677,0.011806131
1595,13,2.490287278,37.59283602,0.010524805
2003,13,2.64623803,27.0948386,0.007603768
658,13,2.561422709,30.32386866,0.008574861
1954,13,2.475512996,11.61546184,0.0137168
1936,13,2.530232558,15.04170483,0.01067587
1933,13,2.508071135,32.26007365,0.013392734
896,13,2.526402189,7.089186429,0.014631984
1786,13,2.589876881,43.09836146,0.010418545
1747,13,2.687824897,12.24283833,0.007474191
1742,13,2.456908345,11.41717728,0.01863926
1718,13,2.439398085,180.7015354,0.015886622
1052,13,2.582763338,34.10926873,0.009643483
815,13,2.596169631,383.795183,0.010254591
1482,13,2.603009576,45.4394625,0.014107894
1476,13,2.500136799,343.5312921,0.012274746
1442,13,2.656634747,3701.197702,0.007551283
1344,13,2.642134063,43.71134683,0.010786067
1343,13,2.498221614,38.8556132,0.011820709
1205,13,2.50123119,41.2306549,0.010492127
1140,13,2.634473324,14.90876779,0.012049354
1117,13,2.524760602,11.15588983,0.013030539
816,13,2.618604651,37.88879346,0.008778569
486,13,2.537346101,53.63035944,0.010560579
577,13,2.459097127,5.632580584,0.016092994
432,13,2.67004104,13.54248879,0.009122366
497,13,2.659370725,5130.419956,0.007678249
304,13,2.800273598,42.87441719,0.006766165
3151,12,2.510259918,266.5776134,0.009689134
1876,12,2.567168263,64.03676132,0.007504878
3100,12,2.494664843,13.59988226,0.011583926
3090,12,2.447879617,11.99452189,0.013814778
3043,12,2.550478796,618.0481386,0.009339345
3022,12,2.531053352,38.35664431,0.009802572
2480,12,2.604103967,134.1621218,0.009735422
1987,12,2.625718194,449.0896735,0.00597813
2204,12,2.589056088,192.6844083,0.01004211
926,12,2.533515732,30.56096696,0.009567423
2137,12,2.549384405,131.1199795,0.011630652
2832,12,2.728864569,33.91607095,0.005106626
2082,12,2.738440492,35.35278598,0.005889211
2755,12,2.648153215,26.01323731,0.008277253
2177,12,2.673597811,32.23405041,0.006886227
2749,12,2.527222982,59.8254422,0.009509276
2726,12,2.429001368,103.9397644,0.015136898
2552,12,2.753214774,51.1984097,0.008504025
2450,12,2.521751026,63.22260219,0.014024998
1164,12,2.716552668,38.20172681,0.006097737
2368,12,2.649521204,49.51551628,0.008446208
908,12,2.667305062,95.92413537,0.008555052
2515,12,2.706703146,33.05869454,0.006443422
1838,12,2.680711354,41.6250967,0.007858258
2299,12,2.528864569,33.18167413,0.010753261
2284,12,2.653077975,25.5758518,0.007004853
2199,12,2.668125855,8.217580794,0.007512667
1975,12,2.513269494,20.21376902,0.011490017
1096,12,2.612859097,24.34688949,0.00746558
2125,12,2.647058824,9.337024196,0.007522668
1000,12,2.586046512,17.6640145,0.01001531
2102,12,2.596716826,44.83614124,0.011358942
2047,12,2.635294118,33.2712291,0.009991001
2046,12,2.702325581,216.3970944,0.007538262
1094,12,2.551573187,33.12025935,0.01041652
1871,12,2.569904241,78.67180901,0.010823572
1811,12,2.431463748,20.67098939,0.013479584
1743,12,2.429822161,50.06037279,0.01402978
1711,12,2.627906977,10.19227548,0.009253167
1700,12,2.697400821,143.4334175,0.005454602
769,12,2.531053352,996.8604615,0.012181707
1353,12,2.596443228,21.76822297,0.008633472
930,12,2.606566347,36.06217294,0.009657249
1302,12,2.708344733,525.4426657,0.007055186
1223,12,2.807113543,13.73720206,0.006200271
1150,12,2.509165527,11.19869983,0.012912111
1015,12,2.476880985,52.06761354,0.011961768
904,12,2.645143639,7.255255519,0.011212739
918,12,2.528864569,865.7057331,0.010204179
782,12,2.509439124,8.067328505,0.013891482
882,12,2.623255814,64.1760502,0.007344759
787,12,2.712175103,394.6358613,0.006069483
481,12,2.570725034,10.03980011,0.011018717
330,12,2.549110807,21.84664887,0.011731803
3653,11,2.817236662,43.38440932,0.013670485
3168,11,2.518467852,38.70844302,0.010537063
2290,11,2.714637483,265.3039085,0.006305416
2724,11,2.766073871,240.1157174,0.005328195
2725,11,2.833378933,211.6818553,0.004150676
3087,11,2.619699042,5.417268073,0.010052238
3034,11,2.541723666,547.8856357,0.009507951
2502,11,2.58495212,502.7190968,0.007489696
2973,11,2.467852257,12.60767916,0.013027066
2553,11,2.438030096,182.4764094,0.014900491
1778,11,2.804103967,59.74023877,0.005063262
2931,11,2.482626539,33.3551724,0.011948736
2894,11,2.658276334,6.100787777,0.008298221
2805,11,2.638577291,156.9030271,0.008473313
2818,11,2.678248974,32.72879581,0.006300569
2717,11,2.677428181,1178.56035,0.005777741
2779,11,2.552393981,16.09450779,0.012559443
1849,11,2.539261286,431.0108373,0.008582359
2771,11,2.737346101,34.55118143,0.007127527
2679,11,2.798632011,11.34655272,0.005286499
2627,11,2.81121751,192.0080724,0.004196422
2587,11,2.718467852,314.7476945,0.007642001
2577,11,2.674692202,1905.641193,0.007511855
1994,11,2.686456908,39.13306872,0.006035636
2538,11,2.656361149,1.51687502,0.011386835
2403,11,2.629548564,52.75379847,0.007982629
2384,11,2.75129959,42.21238455,0.00563616
2312,11,2.525854993,11.18531113,0.009764889
2301,11,2.584404925,27.6612967,0.008297643
1701,11,2.707797538,71.62326226,0.005445435
2215,11,2.67879617,4.908699916,0.008823139
2195,11,2.586867305,106.6105675,0.007726641
2161,11,2.662380301,60.20092318,0.010319453
2105,11,2.80629275,131.768639,0.00426524
2030,11,2.642407661,22.3924226,0.008537775
2020,11,2.519015048,7.633410061,0.01386846
1905,11,2.676607387,158.5764628,0.00592406
1804,11,2.467305062,22.76776266,0.014760573
1761,11,2.784131327,98.75142299,0.005329226
1741,11,2.494117647,10.79477031,0.012573517
1724,11,2.655266758,12.1730062,0.007048819
1652,11,2.904514364,84.08099169,0.003150157
1654,11,2.735704514,79.69823785,0.005531516
1646,11,2.688098495,17.2183717,0.006950434
1526,11,2.550752394,17.97950991,0.009614439
1487,11,2.808207934,171.8904271,0.004300112
1429,11,2.890287278,9.073068876,0.024670406
1310,11,2.610943912,11.81096262,0.008862365
661,11,2.707250342,170.1447293,0.00625415
331,11,2.750205198,3671.844124,0.006463338
1327,11,2.434199726,1429.924318,0.014885856
1202,11,2.64870041,5.324236666,0.009697574
1103,11,2.446511628,171.7101684,0.013036382
1063,11,2.525581395,118.915281,0.010798647
954,11,2.624897401,8.27031065,0.008090783
732,11,2.603556772,104.9755402,0.008551757
508,11,2.696032832,59.13711517,0.006485969
333,11,2.745280438,31.63163904,0.006791861
26,11,2.682352941,746.9610088,0.00692551
1033,10,2.782216142,33.96806681,0.005595426
1991,10,2.76880985,48.2628404,0.004864152
3106,10,2.612585499,80.10821627,0.008699532
3099,10,2.43994528,80.29892943,0.012828927
2941,10,2.784678523,10.22361403,0.008003601
3051,10,2.501778386,77.89257985,0.009643801
2999,10,2.452804378,97.05401603,0.011786605
2728,10,2.622982216,43.09679533,0.007991089
2977,10,2.423255814,42.2865834,0.014090803
2943,10,2.581942544,18.72263098,0.008278331
1270,10,2.553488372,17.30422072,0.010934786
2903,10,2.603830369,4018.201515,0.008340725
2896,10,2.740082079,101.7261366,0.005185605
1641,10,2.603283174,1152.358968,0.006837212
2791,10,2.705335157,3.987895833,0.007533809
2784,10,2.624897401,14.26635705,0.007663508
2735,10,2.658549932,33.73627919,0.006166848
2602,10,2.867305062,21.18074261,0.003896667
1953,10,2.61121751,142.2556901,0.006196855
2565,10,2.569083447,148.1307154,0.007155752
2534,10,2.702599179,68.76351013,0.006175864
2477,10,2.656908345,142.8575512,0.006880699
2340,10,2.690560876,13.19911225,0.005845393
2316,10,2.566621067,65.86728607,0.007412113
2328,10,2.482352941,22.50512242,0.012404482
1921,10,2.528864569,68.05997882,0.009829632
2217,10,2.677975376,13.78132955,0.006505324
2200,10,2.517647059,14.41235032,0.010391665
2192,10,2.571819425,132.9003945,0.007840038
2185,10,2.512995896,10.22170978,0.010699062
2049,10,2.502325581,14.0526997,0.010574949
2026,10,2.620519836,26.61162198,0.007778204
1998,10,2.560328317,8.213984896,0.008631546
1135,10,2.595348837,6.769641968,0.00934626
1798,10,2.649521204,6.107134851,0.012372608
1774,10,2.653898769,21.49458317,0.006909773
689,10,2.569357045,9.138448456,0.009432111
988,10,2.720656635,7.318253409,0.006486759
454,10,2.814774282,53.50590071,0.004011622
1432,10,2.510533516,13.9468914,0.010883521
1395,10,2.789329685,34.33295652,0.004706925
1385,10,2.581121751,72.75367764,0.009242156
1379,10,2.601641587,3.953431988,0.010469301
1248,10,2.595622435,11.72439372,0.009631986
1024,10,2.630916553,1.135163742,0.010469931
987,10,2.643228454,10.64257199,0.009607078
972,10,2.575102599,13.28541217,0.008456711
897,10,2.522298222,13.1207735,0.011315756
859,10,2.49247606,7.119084346,0.01379304
855,10,2.76005472,15.24591968,0.004322842
364,10,3.100957592,5428.491328,0.001314665
474,10,2.645964432,304.5503224,0.005303917
447,10,2.511901505,7.799695806,0.01140883
3654,9,2.583310534,9.141927957,0.009287001
3646,9,2.675239398,51.65205296,0.009112535
2321,9,2.589329685,16.10195188,0.0076574
2964,9,2.538166895,3837.654123,0.008348847
2574,9,2.816963064,3666.675307,0.00406508
2566,9,2.651709986,3677.326834,0.006488193
3123,9,2.795075239,13.76838079,0.004031688
3059,9,2.78878249,237.3257624,0.00464771
3069,9,2.625991792,784.1602075,0.006018471
2948,9,2.895212038,3670.888232,0.003937225
3000,9,2.735157319,38.14273446,0.004522372
2975,9,2.506976744,18.54098099,0.009878528
2937,9,2.737893297,6.970507211,0.006992422
2928,9,2.49247606,29.20652422,0.01256639
2075,9,2.696032832,36.06565409,0.006762017
2906,9,2.624350205,38.02480074,0.010320623
1643,9,2.807934337,16.64476106,0.004225816
935,9,2.635841313,3.929651236,0.008795664
2813,9,2.730506156,7.269608383,0.006947216
1885,9,2.63255814,8.424538414,0.007971857
2642,9,2.757865937,925.482366,0.005162227
2193,9,2.671135431,3688.953169,0.005100536
2721,9,2.465116279,315.3122788,0.010472119
2685,9,2.811764706,16.06646114,0.004423437
2607,9,2.611764706,13.74788076,0.006998006
1908,9,2.830916553,3683.66202,0.003662291
2464,9,2.483173735,55.63399046,0.008978082
2438,9,2.609028728,10.02269672,0.007848684
2418,9,2.604103967,20.12263147,0.009751553
2225,9,2.651436389,52.83085138,0.006744853
2042,9,2.796169631,21.07272001,0.004121144
2029,9,2.513543092,2.521048977,0.01159467
999,9,2.605198358,15.03621957,0.006837107
1276,9,2.8,5.063643119,0.005188474
1488,9,2.697127223,7985.03443,0.004970646
1916,9,2.550752394,192.751281,0.00815394
1799,9,2.519835841,5.395776185,0.011795511
1777,9,2.736525308,7.711518354,0.005807861
1493,9,2.827359781,150.981176,0.003416758
1695,9,2.575923393,185.1493105,0.00693929
1668,9,2.889192886,4.175727141,0.00357938
1453,9,2.76744186,13.49848443,0.004677077
722,9,2.619699042,25.70291723,0.007631811
1412,9,2.725854993,12.20660806,0.005797668
677,9,2.720109439,11.42899651,0.005275864
1079,9,3.029001368,32.04990888,0.001941387
1061,9,2.569630643,14.50707467,0.009599673
937,9,2.520930233,7.652610296,0.010149726
394,9,2.783310534,19.17350017,0.005949864
761,9,2.804924761,5.201532006,0.006966125
528,9,2.613132695,6.865170811,0.008136524
302,9,2.958139535,23.20104602,0.002326595
3644,8,2.49001368,17.04633995,0.010576339
3146,8,2.727222982,9.502289156,0.005405497
2444,8,2.519562244,24.37624524,0.010180188
3081,8,2.589876881,4.526466043,0.008673135
1246,8,2.667578659,16.4384842,0.006851866
3049,8,2.708618331,42.30980258,0.006683907
2595,8,2.763611491,3750.355799,0.005482117
2966,8,3.042954856,44.70316937,0.001671626
2991,8,2.574555404,493.119324,0.008487809
2955,8,2.803009576,9.037417834,0.004024573
2951,8,2.601094391,4.00647504,0.007787642
2944,8,2.728590971,4.179431299,0.005616543
1644,8,2.815868673,4.567179861,0.00472096
2892,8,2.550205198,108.185,0.008727693
2870,8,2.499589603,53.40910774,0.011041312
2839,8,2.787961696,9.301246029,0.003800204
2282,8,2.587414501,97.41965299,0.006640033
2788,8,2.716826265,2.561440952,0.006279208
2783,8,2.693296854,54.3894187,0.005667225
2759,8,2.650068399,5.874063567,0.005935514
2753,8,2.606839945,67.03496139,0.009320097
2741,8,2.600820793,11.6858732,0.009004944
2668,8,2.577564979,8.990118986,0.008008017
2665,8,2.823255814,10.01973781,0.00358053
2657,8,2.738166895,8.39673981,0.006395846
2612,8,2.949110807,122.3981993,0.002042813
2644,8,2.508344733,31.34325663,0.010289104
2610,8,2.741723666,88.38386016,0.005301338
2551,8,2.617783858,706.8222918,0.005748924
2559,8,2.862927497,3684.700149,0.002962252
2354,8,2.833926129,8.155215649,0.003571014
2463,8,2.790150479,32.53765727,0.003865065
2440,8,2.711627907,9.245125722,0.00503885
2409,8,2.603556772,2087.587207,0.006513113
2348,8,2.610123119,13.37405405,0.008697831
2331,8,2.596716826,25.11787337,0.007712263
2263,8,2.676880985,13.35011991,0.006638606
2262,8,2.698221614,57.53913966,0.005752202
2241,8,2.660738714,6.211525126,0.007827625
2205,8,2.6,679.5061226,0.007441065
2136,8,2.719835841,3.085264411,0.005933524
2129,8,2.725581395,5.119966148,0.005853035
2053,8,2.733242134,2.167689644,0.006057614
2012,8,2.637756498,9.123487809,0.00727232
2009,8,2.729411765,26.04548622,0.004794227
2004,8,2.598358413,34.60790304,0.008769251
2000,8,2.69001368,10.46779281,0.006252724
1956,8,2.514090287,3.260811539,0.009953447
975,8,2.770725034,14.53190772,0.004164782
1895,8,2.843502052,9.811303772,0.00397611
1884,8,2.751573187,5.107020702,0.00452559
1882,8,2.735978112,6.566960065,0.006506667
1822,8,2.850341997,7307.702773,0.004495124
1805,8,2.514363885,11.65574114,0.011855155
1754,8,2.833926129,5.997942922,0.003891866
1717,8,2.580574555,109.3829858,0.007400811
1161,8,2.633105335,291.7700487,0.005934796
1507,8,2.700683995,54.32527792,0.00446632
1491,8,2.960328317,3709.965479,0.002014741
1454,8,2.774281806,6.085284094,0.005767147
1411,8,2.790697674,31.60285744,0.005693085
1328,8,2.653898769,17.12668815,0.006350396
1294,8,2.709165527,3.378663583,0.007043474
1217,8,2.643502052,4.644013974,0.007622964
1177,8,2.61121751,30.86200082,0.006603706
1176,8,2.524760602,29.09060515,0.01043194
1174,8,2.796443228,6.702644265,0.003960844
729,8,2.753214774,41.37075693,0.004462032
991,8,2.676607387,126.6662322,0.008132216
875,8,2.594254446,209.7196769,0.007562683
868,8,2.630916553,1.778498276,0.008623375
819,8,2.558139535,41.66786588,0.00836597
811,8,2.790697674,6.997062977,0.004984455
715,8,2.856361149,33.34549837,0.003517297
3655,7,2.593433653,4.574739422,0.00812286
3631,7,3.029274966,0.253773917,0.012973118
3174,7,2.600820793,1.101214686,0.008738714
3108,7,2.828454172,1.819836566,0.004380663
3098,7,2.83502052,32.5660751,0.003476734
3079,7,2.825991792,23.82043545,0.00293712
3061,7,2.864021888,267.0853123,0.002726017
2710,7,2.554309166,145.315334,0.007408253
2996,7,2.59124487,92.91015256,0.007172535
2972,7,2.812311902,10.07327443,0.004684462
2957,7,2.746101231,3.642300219,0.00574537
2949,7,2.625718194,9.408601484,0.00748478
2935,7,2.594254446,2.180435961,0.008398814
2913,7,2.789329685,9.748013265,0.00389586
2905,7,2.889466484,21.30577776,0.0032838
2840,7,2.625170999,27.20277281,0.005826404
2532,7,2.581668947,85.35756927,0.007637041
2761,7,2.759233926,9.05260955,0.004581382
2760,7,2.723939808,10.29382402,0.006055482
2711,7,2.529411765,420.3558172,0.008781404
2704,7,2.838303694,6.044838908,0.003376352
2667,7,2.664021888,14.94307901,0.005077974
2615,7,2.823255814,114.5956121,0.005686844
2541,7,2.762243502,8.64839424,0.005244478
1241,7,2.839398085,24.56634578,0.00321607
2520,7,2.900410397,2.884125018,0.00326931
2510,7,2.524487004,10.96607273,0.009374643
2482,7,2.833926129,4.346922638,0.003704131
1470,7,2.968536252,11.22626933,0.00209953
2386,7,2.661012312,65.20184386,0.00596707
2359,7,2.604651163,22.55597521,0.007966319
2345,7,2.863474692,2.817460892,0.003448591
1930,7,2.79753762,15.07375453,0.00425617
1034,7,2.840218878,3.436090923,0.004657258
2235,7,2.808207934,4.80749429,0.003653861
2167,7,2.68125855,165.7333586,0.005418444
2181,7,2.810670315,17.3350466,0.003543827
1319,7,2.788508892,234.4409749,0.00388856
2131,7,2.819425445,10.25415632,0.004115666
842,7,2.645143639,56.00069887,0.008328355
2037,7,2.734883721,6.749140155,0.005307458
1226,7,2.589056088,187.5029367,0.007535705
1958,7,2.835567715,174.2906576,0.004492482
1873,7,2.79124487,3.49902327,0.00536367
1847,7,2.598632011,5.446174838,0.007013096
1749,7,2.874692202,10.96372382,0.003029941
1731,7,2.785225718,4.275482175,0.004753877
1729,7,2.619151847,10.23210918,0.007162858
1659,7,2.920656635,9.151205218,0.002489633
1588,7,2.583857729,26.89994683,0.007710517
1494,7,2.512995896,397.6548586,0.009892735
1490,7,2.631463748,71.68128335,0.005940116
1386,7,2.870588235,32.31843948,0.003201054
1417,7,3.059370725,12.35854749,0.001376498
1369,7,2.714911081,1651.540549,0.0053448
1318,7,2.795075239,7.020073045,0.004441457
1231,7,2.632010944,4.288128904,0.007567002
1220,7,2.762243502,3.689054373,0.005502751
1200,7,2.809575923,3.254636606,0.004083017
1187,7,2.619151847,2.384223338,0.006723677
1097,7,2.64623803,4.043684292,0.005721012
813,7,2.595896033,5.332085099,0.009252319
773,7,2.769630643,11.4158651,0.004230801
629,7,2.765253078,1.71189598,0.004827953
531,7,2.636662107,2.069639941,0.006546875
397,7,2.698495212,68.15907166,0.006025523
312,7,2.58495212,16.0620397,0.00716574
3652,6,2.951846785,1.329986567,0.00241222
3632,6,3.103967168,0.456884944,0.005157003
2151,6,2.640492476,3682.558583,0.006920889
2283,6,2.941997264,204.638555,0.00195374
3080,6,2.773461012,5.132246124,0.003779221
3036,6,2.885088919,5.410352842,0.002743717
2496,6,2.636388509,65.99741009,0.005405616
1155,6,2.629001368,33.80676599,0.006648816
2932,6,2.552393981,92.21538655,0.00663752
2945,6,2.682626539,6.98428326,0.005615038
2920,6,2.786046512,1.459010432,0.004792945
2893,6,2.865116279,10.27367612,0.003187559
2886,6,2.66374829,11.93968311,0.005819982
2752,6,2.598632011,70.88762924,0.007718911
494,6,2.834746922,68.5348048,0.002990716
2650,6,2.793980848,3656.591523,0.004369977
2646,6,2.679069767,2.685384008,0.005165231
2599,6,2.770725034,77.87989934,0.004415458
